image,id,choice,annotator,annotation_id,created_at,updated_at,lead_time
/data/upload/3/d77d024b-1021.png,1021,"{""choices"": [""human"", ""male"", ""young"", ""mustache"", ""hat"", ""boring"", ""behind"", ""left"", ""naver1""]}",1,1021,2022-09-05T01:41:24.894002Z,2022-09-05T01:41:24.894143Z,17.056
/data/upload/3/e99a5302-1020.png,1020,"{""choices"": [""human"", ""male"", ""middleAge"", ""mustache"", ""hat"", ""right"", ""naver1""]}",1,1020,2022-09-05T01:41:05.898062Z,2022-09-05T01:41:05.898226Z,21.65
/data/upload/3/9e7496cc-1019.png,1019,"{""choices"": [""human"", ""male"", ""middleAge"", ""mustache"", ""is_sweat"", ""front"", ""left"", ""naver1""]}",1,1019,2022-09-05T01:40:42.146888Z,2022-09-05T01:40:42.147036Z,14.486
/data/upload/3/78737725-1018.png,1018,"{""choices"": [""human"", ""male"", ""middleAge"", ""halfBald"", ""happy"", ""front"", ""naver1""]}",1,1018,2022-09-05T01:40:25.490853Z,2022-09-05T01:40:25.490999Z,18.348
/data/upload/3/eba6a5ca-1017.png,1017,"{""choices"": [""human"", ""male"", ""old"", ""mustache"", ""hat"", ""angry"", ""right"", ""naver1""]}",1,1017,2022-09-05T01:40:04.449076Z,2022-09-05T01:40:04.449215Z,17.046
/data/upload/3/93bb48c9-1016.png,1016,"{""choices"": [""male"", ""animal"", ""reptile"", ""left"", ""naver1""]}",1,1016,2022-09-05T01:39:44.503160Z,2022-09-05T01:39:44.503300Z,14.948
/data/upload/3/d13f3bd7-1015.png,1015,"{""choices"": [""human"", ""male"", ""young"", ""angry"", ""front"", ""naver1""]}",1,1015,2022-09-05T01:39:27.735043Z,2022-09-05T01:39:27.735191Z,15.379
/data/upload/3/926590c8-1014.png,1014,"{""choices"": [""human"", ""male"", ""young"", ""happy"", ""Excite"", ""front"", ""left"", ""naver1""]}",1,1014,2022-09-05T01:39:10.036187Z,2022-09-05T01:39:10.036330Z,12.712
/data/upload/3/7adc7e02-1013.png,1013,"{""choices"": [""human"", ""male"", ""young"", ""is_sweat"", ""crying"", ""happy"", ""Excite"", ""front"", ""naver1""]}",1,1013,2022-09-05T01:38:55.161420Z,2022-09-05T01:38:55.161573Z,23.25
/data/upload/3/7704bb2e-1012.png,1012,"{""choices"": [""human"", ""male"", ""middleAge"", ""closedEye"", ""mustache"", ""happy"", ""front"", ""left"", ""naver1""]}",1,1012,2022-09-05T01:38:24.707486Z,2022-09-05T01:38:30.101413Z,28.021
/data/upload/3/58a9598b-1011.png,1011,"{""choices"": [""human"", ""young"", ""is_sweat"", ""Excite"", ""front"", ""right"", ""naver1""]}",1,1011,2022-09-05T01:37:55.258083Z,2022-09-05T01:37:55.258223Z,22.544
/data/upload/3/eff3032f-1010.png,1010,"{""choices"": [""human"", ""male"", ""middleAge"", ""glasses"", ""happy"", ""Excite"", ""front"", ""left"", ""naver1""]}",1,1010,2022-09-05T01:37:28.795586Z,2022-09-05T01:37:28.795732Z,23.123
/data/upload/3/68b3ccfe-1009.png,1009,"{""choices"": [""human"", ""male"", ""young"", ""bald"", ""front"", ""left"", ""naver1""]}",1,1009,2022-09-05T01:37:02.737551Z,2022-09-05T01:37:02.737691Z,27.571
/data/upload/3/60392a5b-1008.png,1008,"{""choices"": [""human"", ""male"", ""middleAge"", ""halfBald"", ""mustache"", ""crying"", ""Excite"", ""front"", ""left"", ""naver1""]}",1,1008,2022-09-05T01:36:21.292951Z,2022-09-05T01:36:21.293089Z,25.661
/data/upload/3/c27512f4-1007.png,1007,"{""choices"": [""human"", ""male"", ""middleAge"", ""closedEye"", ""front"", ""naver1""]}",1,1007,2022-09-05T01:35:52.326353Z,2022-09-05T01:35:52.326494Z,13.745
/data/upload/3/edbd7af5-1006.png,1006,"{""choices"": [""human"", ""male"", ""old"", ""bald"", ""sad"", ""front"", ""naver1""]}",1,1006,2022-09-05T01:35:36.481667Z,2022-09-05T01:35:36.481811Z,21.554
/data/upload/3/90da322b-1005.png,1005,"{""choices"": [""male"", ""animal"", ""young"", ""angry"", ""left"", ""naver1""]}",1,1005,2022-09-05T01:35:12.042073Z,2022-09-05T01:35:12.042215Z,18.251
/data/upload/3/dc49ea14-1004.png,1004,"{""choices"": [""human"", ""male"", ""young"", ""fat"", ""glasses"", ""hat"", ""panic"", ""front"", ""naver1""]}",1,1004,2022-09-05T01:34:51.540909Z,2022-09-05T01:34:51.541065Z,24.447
/data/upload/3/e29e4e95-1003.png,1003,"{""choices"": [""human"", ""male"", ""middleAge"", ""mustache"", ""hat"", ""panic"", ""front"", ""naver1""]}",1,1003,2022-09-05T01:34:25.348122Z,2022-09-05T01:34:25.348265Z,27.715
/data/upload/3/9db1bc7e-1002.png,1002,"{""choices"": [""human"", ""male"", ""old"", ""halfBald"", ""mustache"", ""is_sweat"", ""pain"", ""front"", ""left"", ""naver1""]}",1,1002,2022-09-05T01:33:55.228275Z,2022-09-05T01:33:55.228430Z,62.105
/data/upload/3/64bc464b-1001.png,1001,"{""choices"": [""human"", ""male"", ""old"", ""mustache"", ""right"", ""naver1""]}",1,1001,2022-09-05T00:55:07.772396Z,2022-09-05T00:55:07.772533Z,22.586
/data/upload/3/0a5ebeb8-1000.png,1000,"{""choices"": [""male"", ""animal"", ""mammal"", ""young"", ""is_sweat"", ""panic"", ""front"", ""naver1""]}",1,999,2022-09-05T00:54:10.108525Z,2022-09-05T00:54:10.108664Z,33.82
/data/upload/3/58174864-999.png,999,"{""choices"": [""human"", ""male"", ""old"", ""mustache"", ""pain"", ""front"", ""naver1""]}",1,998,2022-09-05T00:53:31.111179Z,2022-09-05T00:53:31.111331Z,23.503
/data/upload/3/e8abbbc6-998.png,998,"{""choices"": [""human"", ""young"", ""front"", ""left"", ""naver1""]}",1,997,2022-09-05T00:52:53.560219Z,2022-09-05T00:52:53.560392Z,15.777
/data/upload/3/ba3baa7a-997.png,997,"{""choices"": [""human"", ""male"", ""young"", ""bald"", ""front"", ""left"", ""naver1""]}",1,996,2022-09-05T00:52:34.596350Z,2022-09-05T00:52:34.596492Z,17.563
/data/upload/3/ea5c39ca-996.png,996,"{""choices"": [""human"", ""male"", ""young"", ""is_sweat"", ""happy"", ""Excite"", ""front"", ""right"", ""naver1""]}",1,995,2022-09-05T00:52:15.052381Z,2022-09-05T00:52:15.052521Z,31.246
/data/upload/3/30c4b1d7-995.png,995,"{""choices"": [""human"", ""male"", ""middleAge"", ""closedEye"", ""mustache"", ""hat"", ""angry"", ""right"", ""naver1""]}",1,994,2022-09-05T00:51:41.750155Z,2022-09-05T00:51:41.750304Z,33.478
/data/upload/3/0a99de10-994.png,994,"{""choices"": [""human"", ""child"", ""behind"", ""naver1""]}",1,993,2022-09-05T00:51:06.375787Z,2022-09-05T00:51:06.375952Z,19.494
/data/upload/3/e3e00011-993.png,993,"{""choices"": [""human"", ""male"", ""young"", ""closedEye"", ""fleckles"", ""angry"", ""front"", ""naver1""]}",1,992,2022-09-05T00:50:44.678541Z,2022-09-05T00:50:44.678679Z,17.515
/data/upload/3/82a8a534-992.png,992,"{""choices"": [""human"", ""male"", ""middleAge"", ""closedEye"", ""halfBald"", ""mustache"", ""sad"", ""crying"", ""front"", ""right"", ""naver1""]}",1,991,2022-09-05T00:50:23.643709Z,2022-09-05T00:50:23.643848Z,18.402
/data/upload/3/93529aba-991.png,991,"{""choices"": [""animal"", ""mammal"", ""middleAge"", ""closedEye"", ""mustache"", ""angry"", ""front"", ""left"", ""naver1""]}",1,990,2022-09-05T00:50:03.135083Z,2022-09-05T00:50:03.135229Z,21.714
/data/upload/3/38a8cdaf-990.png,990,"{""choices"": [""male"", ""animal"", ""young"", ""happy"", ""Excite"", ""front"", ""left"", ""naver1""]}",1,989,2022-09-05T00:49:39.455113Z,2022-09-05T00:49:39.455253Z,36.209
/data/upload/3/288a7552-989.png,989,"{""choices"": [""male"", ""animal"", ""fish"", ""middleAge"", ""blindfold"", ""angry"", ""front"", ""left"", ""naver1""]}",1,988,2022-09-05T00:49:01.093803Z,2022-09-05T00:49:01.093945Z,42.577
/data/upload/3/e22f6cfd-988.png,988,"{""choices"": [""human"", ""male"", ""middleAge"", ""glasses"", ""front"", ""left"", ""naver1""]}",1,987,2022-09-05T00:48:16.672636Z,2022-09-05T00:48:16.672775Z,27.785
/data/upload/3/fa71dd3c-987.png,987,"{""choices"": [""human"", ""male"", ""middleAge"", ""mustache"", ""front"", ""right"", ""naver1""]}",1,986,2022-09-05T00:47:46.889239Z,2022-09-05T00:47:46.889381Z,19.06
/data/upload/3/b62ff25b-986.png,986,"{""choices"": [""human"", ""male"", ""young"", ""bleeding"", ""closedEye"", ""mustache"", ""is_sweat"", ""happy"", ""front"", ""right"", ""naver1""]}",1,985,2022-09-05T00:47:25.818176Z,2022-09-05T00:47:25.818331Z,26.175
/data/upload/3/9aa13977-985.png,985,"{""choices"": [""human"", ""male"", ""young"", ""mustache"", ""is_sweat"", ""panic"", ""pain"", ""front"", ""left"", ""naver1""]}",1,984,2022-09-05T00:46:57.621089Z,2022-09-05T00:46:57.621244Z,33.694
/data/upload/3/b423c0bb-984.png,984,"{""choices"": [""human"", ""male"", ""middleAge"", ""mustache"", ""happy"", ""Excite"", ""front""]}",1,983,2022-09-05T00:46:20.889484Z,2022-09-05T00:46:20.889622Z,37.033
/data/upload/3/927b3ab6-983.png,983,"{""choices"": [""human"", ""male"", ""young"", ""mustache"", ""hat"", ""happy"", ""front"", ""naver1""]}",1,982,2022-09-05T00:45:41.886442Z,2022-09-05T00:45:41.886583Z,21.258
/data/upload/3/9529ebb9-982.png,982,"{""choices"": [""human"", ""male"", ""young"", ""hat"", ""front"", ""left"", ""naver1""]}",1,981,2022-09-05T00:45:18.684695Z,2022-09-05T00:45:18.684834Z,18.314
/data/upload/3/f2088c26-981.png,981,"{""choices"": [""human"", ""male"", ""middleAge"", ""closedEye"", ""mustache"", ""happy"", ""front"", ""left"", ""naver1""]}",1,980,2022-09-05T00:44:57.873172Z,2022-09-05T00:44:57.873315Z,24.66
/data/upload/3/76b8dee3-980.png,980,"{""choices"": [""human"", ""male"", ""middleAge"", ""closedEye"", ""halfBald"", ""mustache"", ""is_sweat"", ""panic"", ""front"", ""naver1""]}",1,979,2022-09-05T00:44:30.003728Z,2022-09-05T00:44:30.003893Z,31.854
/data/upload/3/9721fcf5-979.png,979,"{""choices"": [""human"", ""male"", ""child"", ""closedEye"", ""front"", ""right"", ""naver1""]}",1,978,2022-09-05T00:43:56.223118Z,2022-09-05T00:43:56.223269Z,21.571
/data/upload/3/647e04e5-978.png,978,"{""choices"": [""human"", ""young"", ""angry"", ""Excite"", ""front"", ""naver1""]}",1,977,2022-09-05T00:43:32.831162Z,2022-09-05T00:43:32.831301Z,19.084
/data/upload/3/dd28a9ba-977.png,977,"{""choices"": [""human"", ""male"", ""young"", ""bald"", ""right"", ""naver1""]}",1,976,2022-09-05T00:43:11.460605Z,2022-09-05T00:43:11.460746Z,29.264
/data/upload/3/c542dedc-976.png,976,"{""choices"": [""male"", ""young"", ""closedEye"", ""Excite"", ""behind"", ""left"", ""naver1""]}",1,975,2022-09-05T00:42:40.315947Z,2022-09-05T00:42:40.316087Z,21.71
/data/upload/3/0d1906e7-975.png,975,"{""choices"": [""human"", ""male"", ""middleAge"", ""closedEye"", ""mustache"", ""panic"", ""front"", ""naver1""]}",1,974,2022-09-05T00:42:16.405777Z,2022-09-05T00:42:16.405916Z,29.402
/data/upload/3/4370915f-974.png,974,"{""choices"": [""human"", ""middleAge"", ""closedEye"", ""front"", ""left"", ""naver1""]}",1,973,2022-09-05T00:41:44.998130Z,2022-09-05T00:41:44.998270Z,29.264
/data/upload/3/2112a24f-973.png,973,"{""choices"": [""male"", ""animal"", ""mammal"", ""young"", ""mustache"", ""angry"", ""front"", ""right"", ""naver1""]}",1,972,2022-09-05T00:41:13.718260Z,2022-09-05T00:41:13.718404Z,36.178
/data/upload/3/0254ef06-971.png,971,"{""choices"": [""human"", ""male"", ""young"", ""closedEye"", ""mustache"", ""hat"", ""boring"", ""front"", ""left"", ""naver1""]}",1,970,2022-09-05T00:39:53.367704Z,2022-09-05T00:40:33.160722Z,45.668
/data/upload/3/8785fb21-972.png,972,"{""choices"": [""human"", ""male"", ""young"", ""mustache"", ""hat"", ""happy"", ""front"", ""naver1""]}",1,971,2022-09-05T00:40:25.446410Z,2022-09-05T00:40:25.446549Z,29.215
/data/upload/3/d282f1be-970.png,970,"{""choices"": [""human"", ""male"", ""old"", ""closedEye"", ""mustache"", ""angry"", ""pain"", ""right"", ""naver1""]}",1,969,2022-09-05T00:39:06.618271Z,2022-09-05T00:39:06.618411Z,26.714
/data/upload/3/510653e0-969.png,969,"{""choices"": [""human"", ""male"", ""young"", ""closedEye"", ""fleckles"", ""angry"", ""front"", ""naver1""]}",1,968,2022-09-05T00:38:37.953394Z,2022-09-05T00:38:37.953535Z,28.345
/data/upload/3/775c475f-968.png,968,"{""choices"": [""human"", ""male"", ""young"", ""closedEye"", ""happy"", ""Excite"", ""left"", ""naver1""]}",1,967,2022-09-05T00:38:03.087542Z,2022-09-05T00:38:03.087686Z,16.815
/data/upload/3/6802adc0-967.png,967,"{""choices"": [""male"", ""animal"", ""mammal"", ""young"", ""closedEye"", ""mustache"", ""is_sweat"", ""sad"", ""crying"", ""front"", ""naver1""]}",1,966,2022-09-05T00:37:34.853796Z,2022-09-05T00:37:44.527441Z,27.112000000000002
/data/upload/3/ea3851ad-966.png,966,"{""choices"": [""human"", ""male"", ""middleAge"", ""mustache"", ""is_sweat"", ""panic"", ""front"", ""right"", ""naver1""]}",1,965,2022-09-05T00:37:08.903453Z,2022-09-05T00:37:08.903592Z,18.313
/data/upload/3/2a7ae1a9-965.png,965,"{""choices"": [""human"", ""male"", ""middleAge"", ""mustache"", ""Excite"", ""front"", ""right"", ""naver1""]}",1,964,2022-09-05T00:36:48.184774Z,2022-09-05T00:36:48.184909Z,22.982
/data/upload/3/2834ea72-964.png,964,"{""choices"": [""human"", ""male"", ""old"", ""mustache"", ""hat"", ""happy"", ""front"", ""naver1""]}",1,963,2022-09-05T00:36:21.264033Z,2022-09-05T00:36:21.264195Z,24.405
/data/upload/3/ac067033-963.png,963,"{""choices"": [""human"", ""male"", ""young"", ""fat"", ""glasses"", ""front"", ""naver1""]}",1,962,2022-09-05T00:35:53.894282Z,2022-09-05T00:35:53.894423Z,62.825
/data/upload/3/96b0165d-962.png,962,"{""choices"": [""human"", ""male"", ""middleAge"", ""is_sweat"", ""happy"", ""Excite"", ""front"", ""naver1""]}",1,961,2022-09-05T00:34:48.745863Z,2022-09-05T00:34:48.746014Z,21.326
/data/upload/3/36ee6c91-961.png,961,"{""choices"": [""human"", ""male"", ""young"", ""closedEye"", ""happy"", ""Excite"", ""left"", ""naver1""]}",1,960,2022-09-05T00:34:24.385159Z,2022-09-05T00:34:24.385300Z,26.528
/data/upload/3/9bf6d8c0-960.png,960,"{""choices"": [""human"", ""male"", ""animal"", ""monster"", ""hat"", ""front"", ""left"", ""naver1""]}",1,959,2022-09-05T00:33:54.875412Z,2022-09-05T00:33:54.875553Z,28.62
/data/upload/3/79631828-959.png,959,"{""choices"": [""human"", ""male"", ""young"", ""Excite"", ""front"", ""naver1""]}",1,958,2022-09-05T00:33:07.262375Z,2022-09-05T00:33:07.262511Z,19.665
/data/upload/3/e88f9326-958.png,958,"{""choices"": [""human"", ""male"", ""middleAge"", ""closedEye"", ""mustache"", ""is_sweat"", ""sad"", ""pain"", ""behind"", ""right"", ""naver1""]}",1,957,2022-09-05T00:32:45.474846Z,2022-09-05T00:32:45.475006Z,33.293
/data/upload/3/5fec2f2c-957.png,957,"{""choices"": [""human"", ""male"", ""middleAge"", ""is_sweat"", ""Excite"", ""front"", ""right"", ""naver1""]}",1,956,2022-09-05T00:32:09.822306Z,2022-09-05T00:32:09.822446Z,124.085
/data/upload/3/f3e9c15e-956.png,956,"{""choices"": [""human"", ""male"", ""middleAge"", ""mustache"", ""front"", ""right"", ""naver1""]}",1,955,2022-09-05T00:25:05.789222Z,2022-09-05T00:25:05.789361Z,18.687
/data/upload/3/42fa10d3-955.png,955,"{""choices"": [""human"", ""male"", ""child"", ""closedEye"", ""bald"", ""happy"", ""right"", ""naver1""]}",1,954,2022-09-05T00:24:44.100945Z,2022-09-05T00:24:44.101084Z,29.111
/data/upload/3/c0db4189-954.png,954,"{""choices"": [""human"", ""young"", ""is_sweat"", ""panic"", ""front"", ""left"", ""naver1""]}",1,953,2022-09-05T00:24:13.175063Z,2022-09-05T00:24:13.175202Z,23.074
/data/upload/3/57cccbdb-953.png,953,"{""choices"": [""human"", ""male"", ""young"", ""mustache"", ""hat"", ""happy"", ""front"", ""left"", ""naver1""]}",1,952,2022-09-05T00:23:48.011708Z,2022-09-05T00:23:48.011853Z,16.395
/data/upload/3/47bbf983-952.png,952,"{""choices"": [""male"", ""animal"", ""monster"", ""young"", ""angry"", ""left"", ""naver1""]}",1,951,2022-09-05T00:23:29.331684Z,2022-09-05T00:23:29.331829Z,24.496
/data/upload/3/64ba2aa5-951.png,951,"{""choices"": [""human"", ""male"", ""young"", ""middleAge"", ""closedEye"", ""sad"", ""crying"", ""left"", ""naver1""]}",1,950,2022-09-05T00:23:02.797479Z,2022-09-05T00:23:02.797617Z,19.673
/data/upload/3/bb7b00f3-950.png,950,"{""choices"": [""human"", ""male"", ""animal"", ""mammal"", ""monster"", ""young"", ""horn"", ""behind"", ""naver1""]}",1,949,2022-09-05T00:22:41.041812Z,2022-09-05T00:22:41.042017Z,26.144
/data/upload/3/ade85f92-949.png,949,"{""choices"": [""human"", ""male"", ""middleAge"", ""mustache"", ""happy"", ""front"", ""left"", ""naver1""]}",1,948,2022-09-05T00:21:55.658177Z,2022-09-05T00:21:55.658318Z,19.042
/data/upload/3/31673ec7-948.png,948,"{""choices"": [""human"", ""male"", ""young"", ""happy"", ""Excite"", ""front"", ""naver1""]}",1,947,2022-09-05T00:21:34.577206Z,2022-09-05T00:21:34.577346Z,17.396
/data/upload/3/4a63c2d3-947.png,947,"{""choices"": [""human"", ""male"", ""old"", ""closedEye"", ""bald"", ""angry"", ""front"", ""right"", ""naver1""]}",1,946,2022-09-05T00:21:14.689417Z,2022-09-05T00:21:14.689557Z,18.282
/data/upload/3/92eb3e59-946.png,946,"{""choices"": [""human"", ""male"", ""middleAge"", ""mustache"", ""is_sweat"", ""Excite"", ""front"", ""naver1""]}",1,945,2022-09-05T00:20:54.402473Z,2022-09-05T00:20:54.402617Z,26.506
/data/upload/3/cd8074e0-945.png,945,"{""choices"": [""human"", ""male"", ""young"", ""closedEye"", ""muscle"", ""Excite"", ""left"", ""naver1""]}",1,944,2022-09-05T00:20:25.453391Z,2022-09-05T00:20:25.453536Z,26.203
/data/upload/3/23ee94c2-944.png,944,"{""choices"": [""human"", ""male"", ""young"", ""middleAge"", ""mustache"", ""crying"", ""happy"", ""Excite"", ""front"", ""naver1""]}",1,943,2022-09-05T00:19:57.490063Z,2022-09-05T00:19:57.490203Z,30.233
/data/upload/3/5f940c41-943.png,943,"{""choices"": [""human"", ""male"", ""middleAge"", ""closedEye"", ""mustache"", ""hat"", ""happy"", ""front"", ""naver1""]}",1,942,2022-09-05T00:19:23.944516Z,2022-09-05T00:19:23.944661Z,18.294
/data/upload/3/bfb78208-942.png,942,"{""choices"": [""human"", ""male"", ""child"", ""panic"", ""front"", ""naver1""]}",1,941,2022-09-05T00:19:02.084300Z,2022-09-05T00:19:02.084444Z,21.188
/data/upload/3/15d64428-941.png,941,"{""choices"": [""human"", ""male"", ""middleAge"", ""closedEye"", ""halfBald"", ""mustache"", ""sad"", ""crying"", ""pain"", ""right"", ""naver1""]}",1,940,2022-09-05T00:18:35.454306Z,2022-09-05T00:18:35.454446Z,32.032
/data/upload/3/e35df2fb-940.png,940,"{""choices"": [""human"", ""male"", ""old"", ""mustache"", ""hat"", ""is_sweat"", ""angry"", ""pain"", ""right"", ""naver1""]}",1,939,2022-09-05T00:16:37.232669Z,2022-09-05T00:16:37.232815Z,25.782
/data/upload/3/ca5b85e2-939.png,939,"{""choices"": [""human"", ""male"", ""child"", ""closedEye"", ""bald"", ""happy"", ""front"", ""right"", ""naver1""]}",1,938,2022-09-05T00:16:06.299695Z,2022-09-05T00:16:06.299836Z,18.725
/data/upload/3/d09706cf-938.png,938,"{""choices"": [""human"", ""male"", ""animal"", ""monster"", ""middleAge"", ""closedEye"", ""mustache"", ""blindfold"", ""happy"", ""Excite"", ""front"", ""left"", ""naver1""]}",1,937,2022-09-05T00:15:45.310489Z,2022-09-05T00:15:45.310632Z,27.397
/data/upload/3/3c37fc44-937.png,937,"{""choices"": [""human"", ""male"", ""young"", ""closedEye"", ""fleckles"", ""happy"", ""front"", ""naver1""]}",1,936,2022-09-05T00:15:13.803659Z,2022-09-05T00:15:13.803804Z,27.584
/data/upload/3/ed20a65e-936.png,936,"{""choices"": [""human"", ""male"", ""old"", ""hat"", ""angry"", ""Excite"", ""front"", ""naver1""]}",1,935,2022-09-05T00:14:44.263565Z,2022-09-05T00:14:44.263708Z,29.218
/data/upload/3/d0b69226-935.png,935,"{""choices"": [""human"", ""male"", ""young"", ""fat"", ""glasses"", ""hat"", ""front"", ""left"", ""naver1""]}",1,934,2022-09-05T00:14:13.042779Z,2022-09-05T00:14:13.042916Z,27.933
/data/upload/3/06a402ae-934.png,934,"{""choices"": [""human"", ""male"", ""middleAge"", ""closedEye"", ""halfBald"", ""mustache"", ""sad"", ""crying"", ""front"", ""naver1""]}",1,933,2022-09-05T00:13:32.010947Z,2022-09-05T00:13:32.011103Z,23.049
/data/upload/3/1d122728-932.png,932,"{""choices"": [""human"", ""male"", ""young"", ""closedEye"", ""mustache"", ""hat"", ""angry"", ""left"", ""naver1""]}",1,931,2022-09-05T00:12:24.009874Z,2022-09-05T00:13:07.349506Z,29.296
/data/upload/3/7146ef2f-933.png,933,"{""choices"": [""human"", ""male"", ""young"", ""closedEye"", ""mustache"", ""hat"", ""sad"", ""crying"", ""front"", ""right"", ""naver1""]}",1,932,2022-09-05T00:12:55.183486Z,2022-09-05T00:12:55.183625Z,21.949
/data/upload/3/24214f3d-931.png,931,"{""choices"": [""human"", ""male"", ""old"", ""bald"", ""sad"", ""front"", ""naver1""]}",1,930,2022-09-05T00:11:57.433664Z,2022-09-05T00:11:57.433804Z,37.618
/data/upload/3/f8aea10b-930.png,930,"{""choices"": [""human"", ""male"", ""young"", ""closedEye"", ""mustache"", ""happy"", ""behind"", ""left"", ""naver1""]}",1,929,2022-09-05T00:11:17.752952Z,2022-09-05T00:11:17.753089Z,18.707
/data/upload/3/50671f7c-929.png,929,"{""choices"": [""human"", ""male"", ""middleAge"", ""halfBald"", ""is_sweat"", ""panic"", ""front"", ""left"", ""naver1""]}",1,928,2022-09-05T00:10:56.491923Z,2022-09-05T00:10:56.492069Z,19.942
/data/upload/3/f8ba3cd4-928.png,928,"{""choices"": [""human"", ""male"", ""young"", ""happy"", ""Excite"", ""behind"", ""right"", ""naver1""]}",1,927,2022-09-05T00:10:34.521684Z,2022-09-05T00:10:34.521822Z,16.239
/data/upload/3/05434c19-927.png,927,"{""choices"": [""human"", ""male"", ""middleAge"", ""bleeding"", ""halfBald"", ""is_sweat"", ""Excite"", ""front"", ""right"", ""naver1""]}",1,926,2022-09-05T00:10:09.285768Z,2022-09-05T00:10:09.285905Z,22.992
/data/upload/3/3e80d493-926.png,926,"{""choices"": [""male"", ""animal"", ""young"", ""is_sweat"", ""pain"", ""left"", ""naver1""]}",1,925,2022-09-05T00:09:42.387297Z,2022-09-05T00:09:42.387436Z,26.928
/data/upload/3/26d2621e-925.png,925,"{""choices"": [""male"", ""animal"", ""mammal"", ""monster"", ""young"", ""fat"", ""horn"", ""hat"", ""is_sweat"", ""panic"", ""front"", ""left"", ""naver1""]}",1,924,2022-09-05T00:09:11.778122Z,2022-09-05T00:09:11.778266Z,24.85
/data/upload/3/e25225a3-924.png,924,"{""choices"": [""human"", ""male"", ""middleAge"", ""hat"", ""is_sweat"", ""Excite"", ""front"", ""naver1""]}",1,923,2022-09-05T00:08:39.156867Z,2022-09-05T00:08:39.157011Z,28.408
/data/upload/3/a9b14490-923.png,923,"{""choices"": [""human"", ""male"", ""young"", ""Excite"", ""right"", ""naver1""]}",1,922,2022-09-05T00:08:08.630418Z,2022-09-05T00:08:08.630556Z,20.771
/data/upload/3/15cd6e34-922.png,922,"{""choices"": [""human"", ""male"", ""young"", ""mustache"", ""is_sweat"", ""crying"", ""happy"", ""Excite"", ""right"", ""naver1""]}",1,921,2022-09-05T00:07:45.783067Z,2022-09-05T00:07:45.783208Z,29.898
/data/upload/3/45c1bb4e-921.png,921,"{""choices"": [""human"", ""male"", ""middleAge"", ""mustache"", ""angry"", ""front"", ""naver1""]}",1,920,2022-09-05T00:07:13.721588Z,2022-09-05T00:07:13.721728Z,22.669
/data/upload/3/58aa5f81-920.png,920,"{""choices"": [""human"", ""male"", ""old"", ""closedEye"", ""hat"", ""angry"", ""right"", ""naver1""]}",1,919,2022-09-05T00:06:45.238834Z,2022-09-05T00:06:45.238975Z,20.572
/data/upload/3/d765729f-919.png,919,"{""choices"": [""human"", ""male"", ""young"", ""mustache"", ""hat"", ""happy"", ""Excite"", ""left"", ""naver1""]}",1,918,2022-09-05T00:06:22.500461Z,2022-09-05T00:06:22.500615Z,21.778
/data/upload/3/9109735b-918.png,918,"{""choices"": [""animal"", ""mammal"", ""middleAge"", ""closedEye"", ""mustache"", ""angry"", ""front"", ""left"", ""naver1""]}",1,917,2022-09-05T00:05:58.647691Z,2022-09-05T00:05:58.647832Z,27.755
/data/upload/3/48e85ee0-917.png,917,"{""choices"": [""male"", ""animal"", ""mammal"", ""monster"", ""young"", ""fat"", ""horn"", ""hat"", ""happy"", ""Excite"", ""front"", ""left"", ""naver1""]}",1,916,2022-09-05T00:05:26.436643Z,2022-09-05T00:05:26.436803Z,28.067
/data/upload/3/34d31b23-916.png,916,"{""choices"": [""human"", ""male"", ""young"", ""fleckles"", ""hat"", ""front"", ""right"", ""naver1""]}",1,915,2022-09-05T00:04:38.656259Z,2022-09-05T00:04:38.656401Z,34.235
/data/upload/3/05f85d0a-915.png,915,"{""choices"": [""human"", ""male"", ""middleAge"", ""bleeding"", ""closedEye"", ""halfBald"", ""sad"", ""crying"", ""panic"", ""left"", ""naver1""]}",1,914,2022-09-05T00:04:02.139022Z,2022-09-05T00:04:02.139174Z,33.253
/data/upload/3/41114a39-914.png,914,"{""choices"": [""human"", ""male"", ""old"", ""hat"", ""angry"", ""front"", ""naver1""]}",1,913,2022-09-05T00:03:01.054085Z,2022-09-05T00:03:01.054225Z,23.838
/data/upload/3/96d524ab-913.png,913,"{""choices"": [""human"", ""male"", ""old"", ""halfBald"", ""front"", ""naver1""]}",1,912,2022-09-05T00:02:34.769875Z,2022-09-05T00:02:34.770013Z,16.323
/data/upload/3/7e914013-912.png,912,"{""choices"": [""male"", ""animal"", ""fish"", ""middleAge"", ""closedEye"", ""angry"", ""left"", ""naver1""]}",1,911,2022-09-05T00:01:07.958063Z,2022-09-05T00:01:07.958202Z,20.627
/data/upload/3/9eba711b-911.png,911,"{""choices"": [""male"", ""animal"", ""mammal"", ""young"", ""hat"", ""angry"", ""front"", ""naver1""]}",1,910,2022-09-05T00:00:29.687979Z,2022-09-05T00:00:29.688115Z,23.596
/data/upload/3/2c28de20-910.png,910,"{""choices"": [""human"", ""male"", ""old"", ""closedEye"", ""halfBald"", ""mustache"", ""angry"", ""front"", ""naver1""]}",1,909,2022-09-05T00:00:04.017106Z,2022-09-05T00:00:04.017245Z,60.005
